12.738, 119, 0.09
12.764, 44, 0.09
12.790, -249, 0.09
12.816, 2, 0.07
12.842, -47, 0.06
12.868, 68, 0.04
12.894, 233, 0.02
12.920, -144, -0.03
12.946, -51, -0.01
12.972, -106, -0.01
12.998, 71, -0.01
13.024, -30, 0.00
13.049, -9, 0.02
13.075, -96, 0.00
13.101, -19, 0.00
13.127, -70, -0.02
13.153, 85, 0.02
13.179, -18, 0.00
13.205, -257, -0.02
13.231, 22, 0.02
13.257, 81, 0.04
13.283, -114, 0.03
13.309, -25, 0.01
13.335, -244, -0.02
13.361, 59, -0.02
13.387, -30, -0.02
13.413, -39, -0.06
13.439, 224, -0.01
13.465, -69, -0.02
13.491, -64, -0.01
13.517, -261, -0.03
13.543, 172, -0.02
13.569, 33, -0.02
13.595, 258, -0.02
13.621, 47, -0.02
13.647, 102, 0.01
13.673, -279, -0.02
13.699, 58, -0.03
13.725, 227, -0.04
13.751, 0, -0.03
13.776, -201, -0.04
13.802, -44, -0.04
13.828, 9, -0.06
13.854, 268, -0.02
13.880, 131, -0.01
13.906, -48, -0.03
13.932, -309, -0.04
13.958, 208, -0.04
13.984, -3, -0.02
14.010, 94, -0.02
14.036, -143, -0.04
14.062, -12, -0.05
14.088, -101, -0.03
14.114, 264, -0.01
14.140, -369, -0.04
14.166, 446, -0.00
14.192, 93, -0.02
14.218, 60, 0.00
14.244, 23, 0.00
14.270, 82, 0.02
14.296, 1, 0.01
14.322, 194, 0.04
14.348, 81, 0.05
14.374, 304, 0.09
14.400, 73, 0.09
14.426, -30, 0.10
14.452, 23, 0.09
14.478, -140, 0.08
14.503, 147, 0.12
14.529, -82, 0.11
14.555, -85, 0.09
14.581, -184, 0.09
14.607, -27, 0.09
14.633, 28, 0.11
14.659, -193, 0.09
14.685, -30, 0.09
14.711, -71, 0.09
14.737, -250, 0.04
14.763, -475, 0.00
14.789, 54, 0.01
14.815, 13, 0.04
14.841, 120, 0.03
14.867, -29, 0.03
14.893, 216, 0.02
14.919, 49, 0.02
14.945, -254, -0.00
14.971, 39, 0.02
14.997, 176, 0.03
15.023, 139, 0.02
15.049, -130, 0.01
15.075, -3, 0.03
15.101, 20, 0.03
15.127, 217, 0.05
15.153, -140, 0.01
15.179, 195, 0.02
15.205, -22, 0.02
15.230, 345, 0.09
15.256, 232, 0.09
15.282, 375, 0.13
15.308, -178, 0.10
15.334, -267, 0.09
15.360, -338, 0.06
15.386, 103, 0.08
15.412, 70, 0.06
15.438, 207, 0.11
15.464, 142, 0.08
15.490, -29, 0.07
15.516, -58, 0.06
15.542, 53, 0.06
15.568, -328, 0.02
15.594, -79, 0.01
15.620, 116, 0.01
15.646, 31, 0.00
15.672, -54, -0.02
15.698, -21, -0.03
15.724, -184, -0.05
15.750, 143, -0.04
15.776, -138, -0.04
15.802, -73, -0.06
15.828, -174, -0.07
15.854, 259, -0.03
15.880, -154, -0.03
15.906, -85, -0.04
15.931, -558, -0.10
15.957, 37, -0.07
15.983, -294, -0.10
16.009, -447, -0.14
16.035, -126, -0.12
16.061, -25, -0.08
16.087, 54, -0.08
16.113, 155, -0.06
16.139, -14, -0.08
16.165, -29, -0.08
16.191, 168, -0.08
16.217, -45, -0.09
16.243, -214, -0.09
16.269, -439, -0.14
16.295, -420, -0.20
16.321, -223, -0.23
16.347, -158, -0.23
16.373, -155, -0.24
16.399, -102, -0.26
16.425, -15, -0.28
16.451, -18, -0.27
16.477, -107, -0.30
16.503, 6, -0.30
16.529, -209, -0.35
16.555, -100, -0.38
16.581, -43, -0.42
16.607, -12, -0.41
16.633, -375, -0.41
16.658, -210, -0.41
16.684, -125, -0.42
16.710, -436, -0.48
16.736, -245, -0.52
16.762, -336, -0.57
16.788, -583, -0.62
16.814, -482, -0.66
16.840, -473, -0.71
16.866, -508, -0.73
16.892, -367, -0.76
16.918, -20, -0.77
16.944, -397, -0.81
16.970, -372, -0.84
16.996, -345, -0.88
17.022, -338, -0.89
17.048, -323, -0.94
17.074, -402, -0.96
17.100, -301, -0.99
17.126, -378, -1.01
17.152, -529, -1.08
17.178, -350, -1.10
17.204, -15, -1.09
17.230, -290, -1.07
17.256, -391, -1.11
17.282, -330, -1.11
17.308, -459, -1.12
17.334, -376, -1.14
17.360, -645, -1.20
17.385, -276, -1.23
17.411, -607, -1.31
17.437, -680, -1.37
17.463, -231, -1.39
17.489, -86, -1.42
17.515, -41, -1.42
17.541, -310, -1.42
17.567, -733, -1.45
17.593, -420, -1.45
17.619, -825, -1.51
17.645, -210, -1.52
17.671, -455, -1.55
17.697, -692, -1.61
17.723, -429, -1.64
17.749, -512, -1.69
17.775, -683, -1.75
17.801, -246, -1.78
17.827, -243, -1.78
17.853, -818, -1.85
17.879, -659, -1.91
17.905, -64, -1.91
17.931, -271, -1.90
17.957, -530, -1.93
17.983, -257, -1.95
18.009, -890, -1.99
18.035, -473, -2.02
18.061, -384, -2.02
18.087, -281, -1.99
18.112, -650, -2.01
18.138, -459, -2.01
18.164, -284, -1.98
18.190, -275, -1.97
18.216, -518, -2.02
18.242, -797, -2.06
18.268, -702, -2.09
18.294, -693, -2.13
18.320, -316, -2.12
18.346, -221, -2.11
18.372, -782, -2.15
18.398, -421, -2.16
18.424, -890, -2.21
18.450, -473, -2.21
18.476, -700, -2.24
18.502, -751, -2.31
18.528, -846, -2.37
18.554, -785, -2.41
18.580, -244, -2.40
18.606, -631, -2.42
18.632, -930, -2.47
18.658, -849, -2.49
18.684, -268, -2.49
18.710, -745, -2.50
18.736, -522, -2.48
18.762, -97, -2.47
18.788, -672, -2.53
18.813, -457, -2.57
18.839, -1000, -2.64
18.865, -381, -2.61
18.891, -426, -2.61
18.917, -933, -2.62
18.943, -750, -2.67
18.969, -323, -2.65
18.995, -390, -2.63
19.021, -795, -2.66
19.047, -720, -2.68
19.073, -1141, -2.73
19.099, -374, -2.74
19.125, -717, -2.79
19.151, -476, -2.75
19.177, -635, -2.75
19.203, -562, -2.80
19.229, -855, -2.85
19.255, -946, -2.89
19.281, -617, -2.93
19.307, -730, -2.91
19.333, -591, -2.93
19.359, -544, -2.94
19.385, -533, -2.97
19.411, -1016, -3.00
19.437, -871, -3.04
19.463, -632, -3.07
19.489, -763, -3.12
19.515, -992, -3.17
19.540, -781, -3.17
19.566, -914, -3.19
19.592, -657, -3.19
19.618, -844, -3.24
19.644, -799, -3.29
19.670, -722, -3.29
19.696, -767, -3.32
19.722, -750, -3.31
19.748, -799, -3.34
19.774, -916, -3.36
19.800, -873, -3.37
19.826, -1156, -3.40
19.852, -575, -3.38
19.878, -796, -3.44
19.904, -559, -3.43
19.930, -842, -3.42
19.956, -1009, -3.44
19.982, -690, -3.48
20.008, -1309, -3.53
20.034, -1450, -3.62
20.060, -903, -3.70
20.086, -528, -3.69
20.112, -597, -3.70
20.138, -500, -3.65
20.164, -1023, -3.71
20.190, -702, -3.74
20.216, -1065, -3.75
20.242, -940, -3.77
20.267, -1225, -3.86
20.293, -704, -3.89
20.319, -735, -3.88
20.345, -916, -3.90
20.371, -853, -3.88
20.397, -980, -3.94
20.423, -1133, -3.98
20.449, -836, -4.01
20.475, -559, -4.01
20.501, -1014, -4.05
20.527, -1039, -4.07
20.553, -1506, -4.12
20.579, -811, -4.14
20.605, -1376, -4.20
20.631, -983, -4.24
20.657, -1078, -4.29
20.683, -811, -4.32
20.709, -1128, -4.33
20.735, -925, -4.34
20.761, -1106, -4.38
20.787, -1253, -4.43
20.813, -912, -4.42
20.839, -1297, -4.47
20.865, -822, -4.47
20.891, -1135, -4.51
20.917, -908, -4.52
20.943, -1137, -4.55
20.969, -1200, -4.60
20.994, -807, -4.60
21.020, -1042, -4.63
21.046, -1003, -4.65
21.072, -1112, -4.67
21.098, -1329, -4.71
21.124, -1266, -4.72
21.150, -1115, -4.78
21.176, -1154, -4.81
21.202, -1519, -4.90
21.228, -1010, -4.92
21.254, -1071, -4.93
21.280, -1032, -4.96
21.306, -1077, -4.94
21.332, -1044, -4.90
21.358, -1001, -4.91
21.384, -1522, -5.01
21.410, -1225, -5.07
21.436, -732, -5.09
21.462, -1043, -5.09
21.488, -1224, -5.14
21.514, -1223, -5.16
21.540, -1168, -5.18
21.566, -997, -5.16
21.592, -1126, -5.20
21.618, -1073, -5.23
21.644, -964, -5.24
21.670, -943, -5.25
21.696, -1520, -5.30
21.721, -1079, -5.29
21.747, -1098, -5.32
21.773, -1377, -5.40
21.799, -1388, -5.44
21.825, -1263, -5.46
21.851, -1198, -5.43
21.877, -1325, -5.48
21.903, -1030, -5.44
21.929, -1229, -5.47
21.955, -1002, -5.46
21.981, -1245, -5.50
22.007, -1464, -5.53
22.033, -1089, -5.55
22.059, -1246, -5.56
22.085, -1603, -5.60
22.111, -1478, -5.66
22.137, -1325, -5.66
22.163, -1358, -5.71
22.189, -1405, -5.73
22.215, -1292, -5.77
22.241, -1533, -5.81
22.267, -1550, -5.85
22.293, -1273, -5.89
22.319, -1274, -5.91
22.345, -1237, -5.94
22.371, -1418, -5.97
22.397, -1487, -5.98
22.422, -1292, -5.98
22.448, -1847, -6.06
22.474, -1444, -6.09
22.500, -1345, -6.07
22.526, -1770, -6.14
22.552, -1249, -6.16
22.578, -1590, -6.21
22.604, -1383, -6.24
22.630, -1270, -6.27
22.656, -1441, -6.31
22.682, -1474, -6.30
22.708, -1625, -6.34
22.734, -1468, -6.41
22.760, -1449, -6.46
22.786, -1026, -6.44
22.812, -1259, -6.44
22.838, -1258, -6.45
22.864, -961, -6.44
22.890, -1640, -6.50
22.916, -1443, -6.53
22.942, -1774, -6.61
22.968, -1307, -6.65
22.994, -1154, -6.61
23.020, -1603, -6.66
23.046, -1564, -6.71
23.072, -1203, -6.69
23.098, -1138, -6.67
23.124, -1567, -6.70
23.149, -1750, -6.75
23.175, -1667, -6.78
23.201, -1058, -6.78
23.227, -1731, -6.83
23.253, -1672, -6.90
23.279, -1595, -6.93
23.305, -1612, -6.94
23.331, -1229, -6.96
23.357, -1710, -7.01
23.383, -1397, -6.98
23.409, -1586, -7.00
23.435, -1697, -7.03
23.461, -1526, -7.05
23.487, -1451, -7.05
23.513, -1484, -7.07
23.539, -1719, -7.09
23.565, -1644, -7.10
23.591, -1325, -7.11
23.617, -1628, -7.14
23.643, -1853, -7.20
23.669, -1650, -7.22
23.695, -1337, -7.21
23.721, -940, -7.17
23.747, -1893, -7.18
23.773, -1862, -7.22
23.799, -1405, -7.22
23.825, -1566, -7.20
23.851, -1813, -7.26
23.876, -1928, -7.29
23.902, -1729, -7.32
23.928, -1594, -7.36
23.954, -1611, -7.37
23.980, -1646, -7.39
24.006, -2199, -7.45
24.032, -1900, -7.49
24.058, -1791, -7.52
24.084, -2002, -7.62
24.110, -1735, -7.66
24.136, -1650, -7.70
24.162, -1695, -7.77
24.188, -1934, -7.80
24.214, -1699, -7.83
24.240, -1582, -7.81
24.266, -1619, -7.84
24.292, -1884, -7.91
24.318, -1861, -7.93
24.344, -1926, -7.97
24.370, -1531, -8.00
24.396, -1638, -8.05
24.422, -1769, -8.07
24.448, -2042, -8.10
24.474, -1789, -8.11
24.500, -1656, -8.17
24.526, -1669, -8.16
24.552, -2008, -8.20
24.578, -1873, -8.22
24.603, -2052, -8.27
24.629, -1887, -8.33
24.655, -1824, -8.34
24.681, -1619, -8.36
24.707, -1616, -8.37
24.733, -2045, -8.40
24.759, -2070, -8.45
24.785, -1803, -8.49
24.811, -2140, -8.55
24.837, -1799, -8.56
24.863, -1688, -8.56
24.889, -1817, -8.61
24.915, -1604, -8.61
24.941, -2025, -8.63
24.967, -2180, -8.68
24.993, -1409, -8.69
25.019, -2346, -8.82
25.045, -1897, -8.82
25.071, -2278, -8.86
25.097, -2059, -8.93
25.123, -1796, -8.95
25.149, -1901, -8.96
25.175, -1838, -8.95
25.201, -2047, -8.98
25.227, -1850, -9.00
25.253, -2089, -9.05
25.279, -2020, -9.09
25.304, -1971, -9.07
25.330, -1718, -9.05
25.356, -1867, -9.06
25.382, -2420, -9.10
25.408, -2269, -9.15
25.434, -1876, -9.17
25.460, -1895, -9.19
25.486, -1692, -9.17
25.512, -1889, -9.18
25.538, -2098, -9.24
25.564, -2469, -9.32
25.590, -1978, -9.33
25.616, -2083, -9.35
25.642, -2006, -9.36
25.668, -2183, -9.42
25.694, -2416, -9.50
25.720, -2195, -9.54
25.746, -2016, -9.54
25.772, -2185, -9.57
25.798, -1444, -9.56
25.824, -2007, -9.59
25.850, -2134, -9.60
25.876, -2183, -9.63
25.902, -1796, -9.60
25.928, -2363, -9.65
25.954, -2244, -9.69
25.980, -2047, -9.74
26.006, -2426, -9.81
26.031, -2101, -9.82
26.057, -1982, -9.81
26.083, -1941, -9.82
26.109, -2010, -9.81
26.135, -2133, -9.84
26.161, -2262, -9.90
26.187, -2511, -9.96
26.213, -2092, -10.01
26.239, -2407, -10.05
26.265, -2254, -10.06
26.291, -2535, -10.17
26.317, -1988, -10.14
26.343, -2285, -10.17
26.369, -2328, -10.17
26.395, -2079, -10.18
26.421, -2156, -10.21
26.447, -2079, -10.23
26.473, -2008, -10.25
26.499, -2199, -10.26
26.525, -2578, -10.34
26.551, -2031, -10.33
26.577, -2150, -10.34
26.603, -2281, -10.37
26.629, -2150, -10.41
26.655, -2067, -10.43
26.681, -2038, -10.39
26.707, -2215, -10.39
26.733, -2358, -10.44
26.758, -2153, -10.46
26.784, -2314, -10.52
26.810, -2343, -10.57
26.836, -1872, -10.55
26.862, -2393, -10.54
26.888, -2314, -10.57
26.914, -2477, -10.61
26.940, -2354, -10.64
26.966, -2641, -10.69
26.992, -2202, -10.67
27.018, -2309, -10.68
27.044, -2512, -10.73
27.070, -2337, -10.74
27.096, -2346, -10.83
27.122, -2625, -10.89
27.148, -2310, -10.91
27.174, -2203, -10.91
27.200, -2050, -10.94
27.226, -2313, -10.93
27.252, -2082, -10.91
27.278, -2513, -10.96
27.304, -2454, -10.96
27.330, -2687, -11.02
27.356, -2190, -11.04
27.382, -2097, -11.05
27.408, -2346, -11.09
27.434, -2647, -11.14
27.460, -2336, -11.15
27.485, -2029, -11.10
27.511, -2540, -11.14
27.537, -2371, -11.14
27.563, -2386, -11.15
27.589, -2505, -11.15
27.615, -2820, -11.23
27.641, -2135, -11.21
27.667, -2776, -11.26
27.693, -2643, -11.31
27.719, -2372, -11.34
27.745, -2437, -11.37
27.771, -2462, -11.41
27.797, -3069, -11.50
27.823, -2560, -11.50
27.849, -2337, -11.53
27.875, -2552, -11.57
27.901, -2913, -11.63
27.927, -2938, -11.70
27.953, -2697, -11.77
27.979, -2484, -11.81
28.005, -2465, -11.83
28.031, -2578, -11.85
28.057, -2501, -11.89
28.083, -2446, -11.90
28.109, -2773, -11.94
28.135, -2986, -12.05
28.161, -2615, -12.07
28.187, -2496, -12.09
28.212, -2657, -12.11
28.238, -2770, -12.15
28.264, -3109, -12.20
28.290, -2570, -12.23
28.316, -2763, -12.28
28.342, -2766, -12.30
28.368, -3001, -12.37
28.394, -2496, -12.38
28.420, -2345, -12.35
28.446, -2874, -12.41
28.472, -3157, -12.50
28.498, -2836, -12.58
28.524, -2609, -12.61
28.550, -2588, -12.65
28.576, -2873, -12.69
28.602, -3326, -12.78
28.628, -2639, -12.77
28.654, -2600, -12.81
28.680, -2797, -12.88
28.706, -2566, -12.90
28.732, -2605, -12.90
28.758, -2554, -12.92
28.784, -2753, -12.99
28.810, -2866, -13.02
28.836, -2887, -13.07
28.862, -2788, -13.11
28.888, -2809, -13.14
28.913, -2906, -13.15
28.939, -3241, -13.26
28.965, -3228, -13.30
28.991, -2577, -13.29
29.017, -2518, -13.31
29.043, -2895, -13.35
29.069, -3216, -13.42
29.095, -3147, -13.43
29.121, -3038, -13.48
29.147, -3571, -13.60
29.173, -2804, -13.62
29.199, -2939, -13.63
29.225, -2730, -13.61
29.251, -2719, -13.61
29.277, -3160, -13.68
29.303, -3161, -13.74
29.329, -3328, -13.82
29.355, -3115, -13.88
29.381, -2658, -13.90
29.407, -3299, -13.95
29.433, -2918, -13.94
29.459, -2951, -13.98
29.485, -3038, -14.03
29.511, -3049, -14.07
29.537, -3390, -14.13
29.563, -2591, -14.08
29.589, -2930, -14.11
29.615, -3211, -14.16
29.640, -2868, -14.17
29.666, -2707, -14.14
29.692, -2674, -14.15
29.718, -2795, -14.20
29.744, -3078, -14.22
29.770, -3037, -14.21
29.796, -3428, -14.26
29.822, -3235, -14.33
29.848, -3360, -14.40
29.874, -3097, -14.42
29.900, -3176, -14.41
29.926, -3295, -14.47
29.952, -3426, -14.55
29.978, -3289, -14.60
30.004, -3366, -14.68
30.030, -3025, -14.72
30.056, -3264, -14.79
30.082, -3093, -14.82
30.108, -2908, -14.83
30.134, -3299, -14.86
30.160, -3324, -14.92
30.186, -3601, -15.00
30.212, -3070, -15.01
30.238, -3235, -15.01
30.264, -3358, -15.03
30.290, -3025, -15.07
30.316, -3422, -15.16
30.342, -3215, -15.19
30.367, -3490, -15.22
30.393, -3369, -15.24
30.419, -3000, -15.23
30.445, -3479, -15.22
30.471, -3184, -15.26
30.497, -3239, -15.29
30.523, -3492, -15.36
30.549, -3479, -15.44
30.575, -3572, -15.48
30.601, -3425, -15.50
30.627, -3334, -15.50
30.653, -3209, -15.51
30.679, -3288, -15.58
30.705, -3303, -15.58
30.731, -3624, -15.65
30.757, -3719, -15.72
30.783, -3252, -15.74
30.809, -3547, -15.79
30.835, -3494, -15.80
30.861, -3571, -15.89
30.887, -3582, -15.96
30.913, -3289, -15.97
30.939, -3358, -16.02
30.965, -3067, -16.05
30.991, -3186, -16.10
31.017, -3215, -16.14
31.043, -3488, -16.18
31.069, -3685, -16.25
31.094, -3576, -16.26
31.120, -3381, -16.27
31.146, -3718, -16.31
31.172, -3421, -16.34
31.198, -3448, -16.36
31.224, -3129, -16.35
31.250, -3114, -16.32
31.276, -3471, -16.34
31.302, -3730, -16.37
31.328, -3677, -16.44
31.354, -3506, -16.46
31.380, -3293, -16.48
31.406, -3712, -16.56
31.432, -3543, -16.58
31.458, -3500, -16.60
31.484, -3703, -16.61
31.510, -3700, -16.67
31.536, -3733, -16.72
31.562, -3782, -16.76
31.588, -3321, -16.79
31.614, -3892, -16.84
31.640, -3695, -16.88
31.666, -3722, -16.90
31.692, -3657, -16.93
31.718, -3834, -17.01
31.744, -3811, -17.05
31.770, -3792, -17.10
31.795, -3739, -17.15
31.821, -3778, -17.18
31.847, -3659, -17.20
31.873, -4034, -17.25
